resale_price,floor_area_sqm,price_per_sqm,storey_range,,region,storey,no_4_s,no_8_s,unit,no_4_u,no_8_,total_4,total_8
450000,93,4838.709677,10 TO 12,271,OCR,11,0,0,271,0,0,0,0
605000,122,4959.016393,07 TO 09,247,OCR,8,0,1,247,1,0,1,1
295000,73,4041.09589,10 TO 12,127,OCR,11,0,0,127,0,0,0,0
540000,146,3698.630137,04 TO 06,714,OCR,5,0,0,714,1,0,1,0
225000,48,4687.5,01 TO 03,990,OCR,2,0,0,990,0,0,0,0
425000,105,4047.619048,07 TO 09,470,OCR,8,0,1,470,1,0,1,1
238000,47,5063.829787,19 TO 21,633,OCR,20,0,0,633,0,0,0,0
432000,91,4747.252747,10 TO 12,648,OCR,11,0,0,648,1,1,1,1
308000,95,3242.105263,04 TO 06,708,OCR,5,0,0,708,0,1,0,1
485000,125,3880,07 TO 09,588,OCR,8,0,1,588,0,2,0,3
325000,70,4642.857143,13 TO 15,74,OCR,14,1,0,74,1,0,2,0
405000,67,6044.776119,07 TO 09,524,OCR,8,0,1,524,1,0,1,1
520000,110,4727.272727,22 TO 24,631,OCR,23,0,0,631,0,0,0,0
308000,100,3080,01 TO 03,323,OCR,2,0,0,323,0,0,0,0
535000,90,5944.444444,13 TO 15,272,OCR,14,1,0,272,0,0,1,0
538000,128,4203.125,10 TO 12,182,OCR,11,0,0,182,0,1,0,1
260000,64,4062.5,01 TO 03,374,OCR,2,0,0,374,1,0,1,0
510000,125,4080,01 TO 03,498,OCR,2,0,0,498,1,1,1,1
533000,110,4845.454545,13 TO 15,260,OCR,14,1,0,260,0,0,1,0
888000,107,8299.065421,13 TO 15,1,CCR,14,1,0,1,0,0,1,0
269000,73,3684.931507,01 TO 03,132,OCR,2,0,0,132,0,0,0,0
639000,144,4437.5,07 TO 09,782,OCR,8,0,1,782,0,1,0,2
415000,93,4462.365591,04 TO 06,416,OCR,5,0,0,416,1,0,1,0
615000,148,4155.405405,01 TO 03,427,OCR,2,0,0,427,1,0,1,0
440000,124,3548.387097,07 TO 09,724,OCR,8,0,1,724,1,0,1,1
413800,110,3761.818182,10 TO 12,121,OCR,11,0,0,121,0,0,0,0
348000,90,3866.666667,16 TO 18,131,OCR,17,0,0,131,0,0,0,0
623888,112,5570.428571,13 TO 15,207,OCR,14,1,0,207,0,0,1,0
345000,82,4207.317073,01 TO 03,128,OCR,2,0,0,128,0,1,0,1
420000,122,3442.622951,04 TO 06,770,OCR,5,0,0,770,0,0,0,0
580000,90,6444.444444,04 TO 06,315,OCR,5,0,0,315,0,0,0,0
395000,103,3834.951456,01 TO 03,172,OCR,2,0,0,172,0,0,0,0
338888,65,5213.661538,01 TO 03,4,RCR,2,0,0,4,1,0,1,0
525000,83,6325.301205,04 TO 06,181,RCR,5,0,0,181,0,1,0,1
495000,114,4342.105263,19 TO 21,413,OCR,20,0,0,413,1,0,1,0
345000,91,3791.208791,16 TO 18,124,OCR,17,0,0,124,1,0,1,0
295000,59,5000,13 TO 15,42,RCR,14,1,0,42,1,0,2,0
271000,69,3927.536232,01 TO 03,340,OCR,2,0,0,340,1,0,1,0
588000,130,4523.076923,07 TO 09,202,OCR,8,0,1,202,0,0,0,1
355000,85,4176.470588,07 TO 09,508,OCR,8,0,1,508,0,1,0,2
280000,91,3076.923077,04 TO 06,154,OCR,5,0,0,154,1,0,1,0
415000,100,4150,04 TO 06,367,OCR,5,0,0,367,0,0,0,0
540000,123,4390.243902,10 TO 12,724,OCR,11,0,0,724,1,0,1,0
580000,121,4793.38843,07 TO 09,288,OCR,8,0,1,288,0,2,0,3
345000,104,3317.307692,07 TO 09,435,OCR,8,0,1,435,1,0,1,1
410000,101,4059.405941,07 TO 09,348,OCR,8,0,1,348,1,1,1,2
260000,47,5531.914894,16 TO 18,180,OCR,17,0,0,180,0,1,0,1
370000,92,4021.73913,10 TO 12,448,OCR,11,0,0,448,2,1,2,1
680000,104,6538.461538,04 TO 06,1,CCR,5,0,0,1,0,0,0,0
233000,67,3477.61194,01 TO 03,442,OCR,2,0,0,442,2,0,2,0
900000,151,5960.264901,04 TO 06,846,OCR,5,0,0,846,1,1,1,1
425000,108,3935.185185,01 TO 03,446,OCR,2,0,0,446,2,0,2,0
565000,143,3951.048951,10 TO 12,860,OCR,11,0,0,860,0,1,0,1
480000,68,7058.823529,07 TO 09,264,CCR,8,0,1,264,1,0,1,1
412000,90,4577.777778,10 TO 12,323,OCR,11,0,0,323,0,0,0,0
360000,100,3600,13 TO 15,331,OCR,14,1,0,331,0,0,1,0
473000,104,4548.076923,10 TO 12,936,OCR,11,0,0,936,0,0,0,0
360000,110,3272.727273,01 TO 03,689,OCR,2,0,0,689,0,1,0,1
272000,67,4059.701493,04 TO 06,468,OCR,5,0,0,468,1,1,1,1
365000,67,5447.761194,25 TO 27,430,OCR,26,0,0,430,1,0,1,0
408000,91,4483.516484,10 TO 12,81,OCR,11,0,0,81,0,1,0,1
265000,64,4140.625,07 TO 09,722,OCR,8,0,1,722,0,0,0,1
283000,67,4223.880597,07 TO 09,711,OCR,8,0,1,711,0,0,0,1
320000,104,3076.923077,01 TO 03,676,OCR,2,0,0,676,0,0,0,0
608000,132,4606.060606,01 TO 03,115,RCR,2,0,0,115,0,0,0,0
418000,110,3800,04 TO 06,105,OCR,5,0,0,105,0,0,0,0
351000,86,4081.395349,07 TO 09,666,OCR,8,0,1,666,0,0,0,1
750000,99,7575.757576,19 TO 21,418,OCR,20,0,0,418,1,1,1,1
230000,68,3382.352941,10 TO 12,202,OCR,11,0,0,202,0,0,0,0
345000,74,4662.162162,04 TO 06,250,OCR,5,0,0,250,0,0,0,0
487000,112,4348.214286,10 TO 12,432,OCR,11,0,0,432,1,0,1,0
550000,132,4166.666667,10 TO 12,12,OCR,11,0,0,12,0,0,0,0
415888,92,4520.521739,07 TO 09,395,OCR,8,0,1,395,0,0,0,1
256000,73,3506.849315,01 TO 03,630,OCR,2,0,0,630,0,0,0,0
293000,68,4308.823529,07 TO 09,219,OCR,8,0,1,219,0,0,0,1
450000,103,4368.932039,10 TO 12,285,OCR,11,0,0,285,0,1,0,1
500000,119,4201.680672,04 TO 06,691,OCR,5,0,0,691,0,0,0,0
330000,90,3666.666667,07 TO 09,276,OCR,8,0,1,276,0,0,0,1
705000,122,5778.688525,07 TO 09,245,OCR,8,0,1,245,1,0,1,1
288000,67,4298.507463,10 TO 12,463,OCR,11,0,0,463,1,0,1,0
272800,73,3736.986301,07 TO 09,394,OCR,8,0,1,394,1,0,1,1
515000,123,4186.99187,04 TO 06,565,OCR,5,0,0,565,0,0,0,0
408000,105,3885.714286,01 TO 03,432,OCR,2,0,0,432,1,0,1,0
235000,58,4051.724138,01 TO 03,86,RCR,2,0,0,86,0,1,0,1
688000,118,5830.508475,10 TO 12,40,RCR,11,0,0,40,1,0,1,0
425000,92,4619.565217,04 TO 06,327,OCR,5,0,0,327,0,0,0,0
390000,117,3333.333333,07 TO 09,483,OCR,8,0,1,483,1,1,1,2
549999,146,3767.116438,10 TO 12,325,OCR,11,0,0,325,0,0,0,0
668000,152,4394.736842,10 TO 12,429,OCR,11,0,0,429,1,0,1,0
368000,106,3471.698113,10 TO 12,418,OCR,11,0,0,418,1,1,1,1
905000,141,6418.439716,10 TO 12,319,OCR,11,0,0,319,0,0,0,0
428000,93,4602.150538,10 TO 12,987,OCR,11,0,0,987,0,1,0,1
350000,104,3365.384615,07 TO 09,228,OCR,8,0,1,228,0,1,0,2
490000,128,3828.125,10 TO 12,760,OCR,11,0,0,760,0,0,0,0
402000,109,3688.073394,01 TO 03,121,OCR,2,0,0,121,0,0,0,0
359000,90,3988.888889,04 TO 06,510,OCR,5,0,0,510,0,0,0,0
740000,116,6379.310345,13 TO 15,271,OCR,14,1,0,271,0,0,1,0
790000,112,7053.571429,19 TO 21,17,RCR,20,0,0,17,0,0,0,0
420000,110,3818.181818,07 TO 09,128,OCR,8,0,1,128,0,1,0,2
530000,119,4453.781513,04 TO 06,605,OCR,5,0,0,605,0,0,0,0
428000,92,4652.173913,10 TO 12,183,OCR,11,0,0,183,0,1,0,1
470000,110,4272.727273,16 TO 18,653,OCR,17,0,0,653,0,0,0,0
535000,143,3741.258741,07 TO 09,420,OCR,8,0,1,420,1,0,1,1
720000,121,5950.413223,22 TO 24,14,OCR,23,0,0,14,1,0,1,0
470000,110,4272.727273,04 TO 06,268,OCR,5,0,0,268,0,1,0,1
405000,110,3681.818182,04 TO 06,624,OCR,5,0,0,624,1,0,1,0
880000,110,8000,16 TO 18,131,RCR,17,0,0,131,0,0,0,0
520000,110,4727.272727,13 TO 15,627,OCR,14,1,0,627,0,0,1,0
423000,93,4548.387097,07 TO 09,618,OCR,8,0,1,618,0,1,0,2
340000,65,5230.769231,01 TO 03,189,RCR,2,0,0,189,0,1,0,1
450000,92,4891.304348,13 TO 15,301,OCR,14,1,0,301,0,0,1,0
340000,95,3578.947368,10 TO 12,554,OCR,11,0,0,554,1,0,1,0
478000,91,5252.747253,01 TO 03,210,OCR,2,0,0,210,0,0,0,0
510000,121,4214.876033,07 TO 09,711,OCR,8,0,1,711,0,0,0,1
406000,110,3690.909091,07 TO 09,204,OCR,8,0,1,204,1,0,1,1
267000,66,4045.454545,04 TO 06,9,OCR,5,0,0,9,0,0,0,0
615000,112,5491.071429,16 TO 18,207,OCR,17,0,0,207,0,0,0,0
475000,122,3893.442623,10 TO 12,758,OCR,11,0,0,758,0,1,0,1
455000,105,4333.333333,10 TO 12,450,OCR,11,0,0,450,1,0,1,0
618000,147,4204.081633,07 TO 09,358,OCR,8,0,1,358,0,1,0,2
380000,100,3800,10 TO 12,167,OCR,11,0,0,167,0,0,0,0
350000,90,3888.888889,04 TO 06,308,OCR,5,0,0,308,0,1,0,1
260000,68,3823.529412,10 TO 12,182,OCR,11,0,0,182,0,1,0,1
280000,73,3835.616438,04 TO 06,230,OCR,5,0,0,230,0,0,0,0
420000,121,3471.07438,04 TO 06,489,OCR,5,0,0,489,1,1,1,1
428000,132,3242.424242,10 TO 12,775,OCR,11,0,0,775,0,0,0,0
278000,68,4088.235294,04 TO 06,142,OCR,5,0,0,142,1,0,1,0
474000,103,4601.941748,10 TO 12,612,OCR,11,0,0,612,0,0,0,0
425000,94,4521.276596,10 TO 12,445,OCR,11,0,0,445,2,0,2,0
415000,74,5608.108108,13 TO 15,139,OCR,14,1,0,139,0,0,1,0
935000,120,7791.666667,16 TO 18,273,RCR,17,0,0,273,0,0,0,0
660000,93,7096.774194,01 TO 03,62,RCR,2,0,0,62,0,0,0,0
346800,82,4229.268293,07 TO 09,520,OCR,8,0,1,520,0,0,0,1
311000,103,3019.417476,01 TO 03,750,OCR,2,0,0,750,0,0,0,0
368000,103,3572.815534,07 TO 09,413,OCR,8,0,1,413,1,0,1,1
412000,91,4527.472527,07 TO 09,511,OCR,8,0,1,511,0,0,0,1
330000,79,4177.21519,04 TO 06,102,OCR,5,0,0,102,0,0,0,0
465000,95,4894.736842,01 TO 03,269,OCR,2,0,0,269,0,0,0,0
320000,105,3047.619048,04 TO 06,947,OCR,5,0,0,947,1,0,1,0
740000,90,8222.222222,22 TO 24,588,OCR,23,0,0,588,0,2,0,2
423888,104,4075.846154,01 TO 03,648,OCR,2,0,0,648,1,1,1,1
485000,105,4619.047619,07 TO 09,262,OCR,8,0,1,262,0,0,0,1
400000,104,3846.153846,04 TO 06,343,OCR,5,0,0,343,1,0,1,0
248000,73,3397.260274,01 TO 03,260,OCR,2,0,0,260,0,0,0,0
773000,92,8402.173913,25 TO 27,22,RCR,26,0,0,22,0,0,0,0
300000,82,3658.536585,10 TO 12,109,OCR,11,0,0,109,0,0,0,0
488000,112,4357.142857,04 TO 06,546,OCR,5,0,0,546,1,0,1,0
280000,67,4179.104478,10 TO 12,742,OCR,11,0,0,742,1,0,1,0
317000,67,4731.343284,10 TO 12,336,OCR,11,0,0,336,0,0,0,0
391000,100,3910,07 TO 09,925,OCR,8,0,1,925,0,0,0,1
286000,67,4268.656716,04 TO 06,249,OCR,5,0,0,249,1,0,1,0
750000,146,5136.986301,10 TO 12,929,OCR,11,0,0,929,0,0,0,0
570000,133,4285.714286,04 TO 06,608,OCR,5,0,0,608,0,1,0,1
225000,66,3409.090909,10 TO 12,173,OCR,11,0,0,173,0,0,0,0
593000,95,6242.105263,13 TO 15,352,OCR,14,1,0,352,0,0,1,0
538000,60,8966.666667,25 TO 27,311,OCR,26,0,0,311,0,0,0,0
560000,147,3809.52381,13 TO 15,643,OCR,14,1,0,643,1,0,2,0
680000,112,6071.428571,04 TO 06,348,OCR,5,0,0,348,1,1,1,1
415000,122,3401.639344,04 TO 06,211,OCR,5,0,0,211,0,0,0,0
210000,48,4375,07 TO 09,459,OCR,8,0,1,459,1,0,1,1
468000,60,7800,13 TO 15,35,OCR,14,1,0,35,0,0,1,0
505000,94,5372.340426,13 TO 15,272,OCR,14,1,0,272,0,0,1,0
470000,85,5529.411765,16 TO 18,160,RCR,17,0,0,160,0,0,0,0
498000,84,5928.571429,04 TO 06,245,OCR,5,0,0,245,1,0,1,0
470000,70,6714.285714,04 TO 06,1,CCR,5,0,0,1,0,0,0,0
330000,73,4520.547945,07 TO 09,818,OCR,8,0,1,818,0,2,0,3
488000,121,4033.057851,10 TO 12,604,OCR,11,0,0,604,1,0,1,0
598000,102,5862.745098,04 TO 06,221,RCR,5,0,0,221,0,0,0,0
310000,89,3483.146067,04 TO 06,321,OCR,5,0,0,321,0,0,0,0
752000,126,5968.253968,01 TO 03,122,RCR,2,0,0,122,0,0,0,0
393888,93,4235.354839,04 TO 06,446,OCR,5,0,0,446,2,0,2,0
375000,85,4411.764706,10 TO 12,668,OCR,11,0,0,668,0,1,0,1
265000,64,4140.625,07 TO 09,333,OCR,8,0,1,333,0,0,0,1
225000,60,3750,04 TO 06,507,OCR,5,0,0,507,0,0,0,0
378000,92,4108.695652,04 TO 06,426,OCR,5,0,0,426,1,0,1,0
377000,93,4053.763441,07 TO 09,180,OCR,8,0,1,180,0,1,0,2
360000,100,3600,04 TO 06,129,OCR,5,0,0,129,0,0,0,0
415000,86,4825.581395,07 TO 09,322,OCR,8,0,1,322,0,0,0,1
243000,64,3796.875,01 TO 03,413,OCR,2,0,0,413,1,0,1,0
585000,112,5223.214286,22 TO 24,635,OCR,23,0,0,635,0,0,0,0
490000,110,4454.545455,04 TO 06,257,OCR,5,0,0,257,0,0,0,0
408000,74,5513.513514,04 TO 06,104,RCR,5,0,0,104,1,0,1,0
330000,104,3173.076923,07 TO 09,938,OCR,8,0,1,938,0,1,0,2
310000,65,4769.230769,16 TO 18,68,RCR,17,0,0,68,0,1,0,1
225000,45,5000,01 TO 03,620,OCR,2,0,0,620,0,0,0,0
638000,132,4833.333333,04 TO 06,115,RCR,5,0,0,115,0,0,0,0
421000,89,4730.337079,07 TO 09,338,OCR,8,0,1,338,0,1,0,2
398000,92,4326.086957,07 TO 09,421,OCR,8,0,1,421,1,0,1,1
395000,110,3590.909091,10 TO 12,589,OCR,11,0,0,589,0,1,0,1
260000,73,3561.643836,01 TO 03,328,OCR,2,0,0,328,0,1,0,1
435000,93,4677.419355,04 TO 06,545,OCR,5,0,0,545,1,0,1,0
368000,70,5257.142857,04 TO 06,306,OCR,5,0,0,306,0,0,0,0
550000,132,4166.666667,16 TO 18,115,OCR,17,0,0,115,0,0,0,0
670888,137,4896.992701,01 TO 03,233,OCR,2,0,0,233,0,0,0,0
432000,92,4695.652174,13 TO 15,546,OCR,14,1,0,546,1,0,2,0
270000,68,3970.588235,04 TO 06,155,OCR,5,0,0,155,0,0,0,0
386000,110,3509.090909,04 TO 06,183,OCR,5,0,0,183,0,1,0,1
545000,134,4067.164179,04 TO 06,299,OCR,5,0,0,299,0,0,0,0
603000,120,5025,19 TO 21,227,OCR,20,0,0,227,0,0,0,0
280000,67,4179.104478,07 TO 09,112,OCR,8,0,1,112,0,0,0,1
305000,67,4552.238806,01 TO 03,70,OCR,2,0,0,70,0,0,0,0
395000,111,3558.558559,10 TO 12,493,OCR,11,0,0,493,1,0,1,0
260000,67,3880.597015,07 TO 09,25,OCR,8,0,1,25,0,0,0,1
405000,122,3319.672131,04 TO 06,252,OCR,5,0,0,252,0,0,0,0
598000,118,5067.79661,16 TO 18,22,OCR,17,0,0,22,0,0,0,0
365000,128,2851.5625,01 TO 03,844,OCR,2,0,0,844,2,1,2,1
340000,103,3300.970874,04 TO 06,659,OCR,5,0,0,659,0,0,0,0
430000,92,4673.913043,07 TO 09,547,OCR,8,0,1,547,1,0,1,1
200000,31,6451.612903,01 TO 03,7,RCR,2,0,0,7,0,0,0,0
480888,112,4293.642857,04 TO 06,426,OCR,5,0,0,426,1,0,1,0
465000,127,3661.417323,07 TO 09,275,OCR,8,0,1,275,0,0,0,1
265000,70,3785.714286,01 TO 03,105,OCR,2,0,0,105,0,0,0,0
393000,111,3540.540541,13 TO 15,688,OCR,14,1,0,688,0,2,1,2
265000,64,4140.625,07 TO 09,617,OCR,8,0,1,617,0,0,0,1
425000,94,4521.276596,01 TO 03,273,OCR,2,0,0,273,0,0,0,0
350000,92,3804.347826,10 TO 12,100,OCR,11,0,0,100,0,0,0,0
363000,110,3300,01 TO 03,584,OCR,2,0,0,584,1,1,1,1
388888,65,5982.892308,01 TO 03,67,RCR,2,0,0,67,0,0,0,0
630000,118,5338.983051,10 TO 12,6,OCR,11,0,0,6,0,0,0,0
355000,106,3349.056604,13 TO 15,401,OCR,14,1,0,401,1,0,2,0
262500,65,4038.461538,04 TO 06,19,OCR,5,0,0,19,0,0,0,0
460000,126,3650.793651,07 TO 09,274,OCR,8,0,1,274,1,0,1,1
270000,65,4153.846154,04 TO 06,97,OCR,5,0,0,97,0,0,0,0
600000,146,4109.589041,01 TO 03,895,OCR,2,0,0,895,0,1,0,1
348000,82,4243.902439,16 TO 18,213,OCR,17,0,0,213,0,0,0,0
370000,110,3363.636364,01 TO 03,193,OCR,2,0,0,193,0,0,0,0
676888,148,4573.567568,07 TO 09,633,OCR,8,0,1,633,0,0,0,1
386800,93,4159.139785,04 TO 06,180,OCR,5,0,0,180,0,1,0,1
370000,103,3592.23301,10 TO 12,170,OCR,11,0,0,170,0,0,0,0
325000,73,4452.054795,04 TO 06,809,OCR,5,0,0,809,0,1,0,1
240000,68,3529.411765,01 TO 03,709,OCR,2,0,0,709,0,0,0,0
552000,118,4677.966102,13 TO 15,393,OCR,14,1,0,393,0,0,1,0
275000,82,3353.658537,07 TO 09,203,OCR,8,0,1,203,0,0,0,1
480000,124,3870.967742,10 TO 12,498,OCR,11,0,0,498,1,1,1,1
560000,112,5000,13 TO 15,430,OCR,14,1,0,430,1,0,2,0
720000,146,4931.506849,07 TO 09,53,OCR,8,0,1,53,0,0,0,1
345000,84,4107.142857,04 TO 06,41,OCR,5,0,0,41,1,0,1,0
435000,112,3883.928571,04 TO 06,101,OCR,5,0,0,101,0,0,0,0
330000,67,4925.373134,07 TO 09,221,OCR,8,0,1,221,0,0,0,1
360000,104,3461.538462,10 TO 12,421,OCR,11,0,0,421,1,0,1,0
535000,141,3794.326241,01 TO 03,652,OCR,2,0,0,652,0,0,0,0
480000,90,5333.333333,07 TO 09,177,OCR,8,0,1,177,0,0,0,1
528888,97,5452.453608,16 TO 18,270,OCR,17,0,0,270,0,0,0,0
850000,121,7024.793388,19 TO 21,194,RCR,20,0,0,194,1,0,1,0
450000,92,4891.304348,04 TO 06,120,OCR,5,0,0,120,0,0,0,0
298000,84,3547.619048,04 TO 06,772,OCR,5,0,0,772,0,0,0,0
895000,110,8136.363636,19 TO 21,58,RCR,20,0,0,58,0,1,0,1
335000,84,3988.095238,01 TO 03,315,OCR,2,0,0,315,0,0,0,0
300000,104,2884.615385,07 TO 09,670,OCR,8,0,1,670,0,0,0,1
226000,46,4913.043478,10 TO 12,463,OCR,11,0,0,463,1,0,1,0
530000,144,3680.555556,01 TO 03,129,OCR,2,0,0,129,0,0,0,0
278000,67,4149.253731,01 TO 03,110,OCR,2,0,0,110,0,0,0,0
360000,74,4864.864865,04 TO 06,124,OCR,5,0,0,124,1,0,1,0
733000,91,8054.945055,13 TO 15,588,OCR,14,1,0,588,0,2,1,2
530000,124,4274.193548,07 TO 09,505,OCR,8,0,1,505,0,0,0,1
428000,75,5706.666667,04 TO 06,17,RCR,5,0,0,17,0,0,0,0
180000,56,3214.285714,04 TO 06,68,OCR,5,0,0,68,0,1,0,1
456888,128,3569.4375,04 TO 06,567,OCR,5,0,0,567,0,0,0,0
465000,90,5166.666667,07 TO 09,664,OCR,8,0,1,664,1,0,1,1
425000,93,4569.892473,04 TO 06,181,OCR,5,0,0,181,0,1,0,1
420000,110,3818.181818,04 TO 06,350,OCR,5,0,0,350,0,0,0,0
445000,137,3248.175182,07 TO 09,469,OCR,8,0,1,469,1,0,1,1
348000,106,3283.018868,07 TO 09,833,OCR,8,0,1,833,0,1,0,2
535000,128,4179.6875,07 TO 09,188,OCR,8,0,1,188,0,2,0,3
582000,118,4932.20339,22 TO 24,386,OCR,23,0,0,386,0,1,0,1
232000,60,3866.666667,10 TO 12,22,OCR,11,0,0,22,0,0,0,0
688000,119,5781.512605,04 TO 06,245,OCR,5,0,0,245,1,0,1,0
508000,60,8466.666667,13 TO 15,90,RCR,14,1,0,90,0,0,1,0
375000,82,4573.170732,04 TO 06,434,OCR,5,0,0,434,2,0,2,0
470000,121,3884.297521,10 TO 12,258,OCR,11,0,0,258,0,1,0,1
431000,104,4144.230769,13 TO 15,626,OCR,14,1,0,626,0,0,1,0
425000,121,3512.396694,01 TO 03,260,OCR,2,0,0,260,0,0,0,0
285000,74,3851.351351,10 TO 12,662,OCR,11,0,0,662,0,0,0,0
240000,58,4137.931034,07 TO 09,86,RCR,8,0,1,86,0,1,0,2
398000,92,4326.086957,07 TO 09,231,OCR,8,0,1,231,0,0,0,1
212000,56,3785.714286,07 TO 09,32,RCR,8,0,1,32,0,0,0,1
290000,73,3972.60274,01 TO 03,22,OCR,2,0,0,22,0,0,0,0
638000,117,5452.991453,13 TO 15,26,RCR,14,1,0,26,0,0,1,0
250000,67,3731.343284,01 TO 03,120,OCR,2,0,0,120,0,0,0,0
320000,67,4776.119403,10 TO 12,146,RCR,11,0,0,146,1,0,1,0
505000,84,6011.904762,07 TO 09,52,RCR,8,0,1,52,0,0,0,1
302000,67,4507.462687,01 TO 03,633,OCR,2,0,0,633,0,0,0,0
400000,110,3636.363636,13 TO 15,688,OCR,14,1,0,688,0,2,1,2
255000,82,3109.756098,07 TO 09,203,OCR,8,0,1,203,0,0,0,1
370000,69,5362.318841,22 TO 24,439,OCR,23,0,0,439,1,0,1,0
280000,65,4307.692308,04 TO 06,4,OCR,5,0,0,4,1,0,1,0
415000,104,3990.384615,04 TO 06,514,OCR,5,0,0,514,1,0,1,0
425000,104,4086.538462,01 TO 03,729,OCR,2,0,0,729,0,0,0,0
838000,147,5700.680272,07 TO 09,856,OCR,8,0,1,856,0,1,0,2
320000,73,4383.561644,04 TO 06,226,OCR,5,0,0,226,0,0,0,0
770000,112,6875,10 TO 12,588,OCR,11,0,0,588,0,2,0,2
326000,104,3134.615385,10 TO 12,715,OCR,11,0,0,715,0,0,0,0
300000,65,4615.384615,04 TO 06,203,OCR,5,0,0,203,0,0,0,0
290000,84,3452.380952,04 TO 06,269,OCR,5,0,0,269,0,0,0,0
585000,113,5176.99115,10 TO 12,416,OCR,11,0,0,416,1,0,1,0
390000,93,4193.548387,01 TO 03,613,OCR,2,0,0,613,0,0,0,0
418000,90,4644.444444,07 TO 09,195,OCR,8,0,1,195,0,0,0,1
476000,92,5173.913043,07 TO 09,471,OCR,8,0,1,471,1,0,1,1
365000,65,5615.384615,16 TO 18,13,RCR,17,0,0,13,0,0,0,0
390000,106,3679.245283,01 TO 03,185,OCR,2,0,0,185,0,1,0,1
460000,114,4035.087719,19 TO 21,162,OCR,20,0,0,162,0,0,0,0
228000,56,4071.428571,10 TO 12,62,OCR,11,0,0,62,0,0,0,0
350500,101,3470.29703,07 TO 09,547,OCR,8,0,1,547,1,0,1,1
460000,93,4946.236559,07 TO 09,5,RCR,8,0,1,5,0,0,0,1
428000,94,4553.191489,04 TO 06,683,OCR,5,0,0,683,0,1,0,1
355000,100,3550,07 TO 09,655,OCR,8,0,1,655,0,0,0,1
672000,115,5843.478261,16 TO 18,32,OCR,17,0,0,32,0,0,0,0
420000,93,4516.129032,07 TO 09,633,OCR,8,0,1,633,0,0,0,1
540000,93,5806.451613,13 TO 15,306,OCR,14,1,0,306,0,0,1,0
325000,67,4850.746269,07 TO 09,112,OCR,8,0,1,112,0,0,0,1
475000,84,5654.761905,04 TO 06,242,OCR,5,0,0,242,1,0,1,0
765000,90,8500,28 TO 30,26,RCR,29,0,0,26,0,0,0,0
370000,107,3457.943925,07 TO 09,534,OCR,8,0,1,534,1,0,1,1
300000,84,3571.428571,10 TO 12,218,OCR,11,0,0,218,0,1,0,1
225000,65,3461.538462,01 TO 03,211,OCR,2,0,0,211,0,0,0,0
325000,90,3611.111111,04 TO 06,690,OCR,5,0,0,690,0,0,0,0
415000,120,3458.333333,07 TO 09,471,OCR,8,0,1,471,1,0,1,1
660000,147,4489.795918,01 TO 03,447,OCR,2,0,0,447,2,0,2,0
820000,119,6890.756303,13 TO 15,1,RCR,14,1,0,1,0,0,1,0
256000,76,3368.421053,10 TO 12,12,OCR,11,0,0,12,0,0,0,0
420000,92,4565.217391,07 TO 09,427,OCR,8,0,1,427,1,0,1,1
400000,110,3636.363636,01 TO 03,623,OCR,2,0,0,623,0,0,0,0
410000,91,4505.494505,04 TO 06,177,OCR,5,0,0,177,0,0,0,0
425000,95,4473.684211,13 TO 15,410,OCR,14,1,0,410,1,0,2,0
420000,98,4285.714286,10 TO 12,446,OCR,11,0,0,446,2,0,2,0
445000,131,3396.946565,04 TO 06,717,OCR,5,0,0,717,0,0,0,0
500000,142,3521.126761,04 TO 06,101,OCR,5,0,0,101,0,0,0,0
585000,96,6093.75,07 TO 09,60,RCR,8,0,1,60,0,0,0,1
255000,74,3445.945946,01 TO 03,130,OCR,2,0,0,130,0,0,0,0
555000,93,5967.741935,07 TO 09,273,OCR,8,0,1,273,0,0,0,1
400000,122,3278.688525,07 TO 09,631,OCR,8,0,1,631,0,0,0,1
560000,130,4307.692308,10 TO 12,669,OCR,11,0,0,669,0,0,0,0
418000,92,4543.478261,10 TO 12,449,OCR,11,0,0,449,2,0,2,0
405000,93,4354.83871,07 TO 09,453,OCR,8,0,1,453,1,0,1,1
568000,130,4369.230769,04 TO 06,655,OCR,5,0,0,655,0,0,0,0
520000,86,6046.511628,01 TO 03,454,OCR,2,0,0,454,2,0,2,0
645000,85,7588.235294,07 TO 09,35,OCR,8,0,1,35,0,0,0,1
495000,145,3413.793103,04 TO 06,831,OCR,5,0,0,831,0,1,0,1
728000,90,8088.888889,13 TO 15,462,OCR,14,1,0,462,1,0,2,0
443000,123,3601.626016,16 TO 18,458,OCR,17,0,0,458,1,1,1,1
422000,95,4442.105263,07 TO 09,208,OCR,8,0,1,208,0,1,0,2
305000,92,3315.217391,01 TO 03,24,OCR,2,0,0,24,1,0,1,0
368000,100,3680,04 TO 06,970,OCR,5,0,0,970,0,0,0,0
610000,144,4236.111111,01 TO 03,892,OCR,2,0,0,892,0,1,0,1
395000,119,3319.327731,04 TO 06,712,OCR,5,0,0,712,0,0,0,0
340000,67,5074.626866,07 TO 09,111,OCR,8,0,1,111,0,0,0,1
630000,91,6923.076923,04 TO 06,79,OCR,5,0,0,79,0,0,0,0
988888,94,10520.08511,49 TO 51,1,CCR,50,0,0,1,0,0,0,0
589000,93,6333.333333,16 TO 18,523,OCR,17,0,0,523,0,0,0,0
430000,91,4725.274725,16 TO 18,648,OCR,17,0,0,648,1,1,1,1
