Busstop_no.,Latitude,Longitude
71051,1.341511059,103.8918925
71059,1.340654658,103.8919537
71061,1.33901443,103.8950685
71069,1.338525136,103.8951226
71071,1.336381816,103.8978557
71079,1.335545585,103.8982531
71081,1.333758558,103.9005999
71089,1.332914799,103.9009721
71091,1.330733748,103.9037315
71099,1.330226389,103.9038336
71101,1.328306944,103.9028372
71109,1.328318284,103.9025662
71111,1.326705275,103.900587
71119,1.326801248,103.9002187
71121,1.330081253,103.8994141
71129,1.329761847,103.8991483
71131,1.331275107,103.9014038
71139,1.330817075,103.9012644
71141,1.329173333,103.8970681
71149,1.328865539,103.8971377
71151,1.328143051,103.8944494
71159,1.327876419,103.8945749
71161,1.327329943,103.8920915
71169,1.32706503,103.8921732
71171,1.334978289,103.8923874
71179,1.334677301,103.8923829
71181,1.343328687,103.8989461
71189,1.344940577,103.8990946
71191,1.341141005,103.898148
71201,1.326124478,103.8979515
71209,1.326081128,103.8972079
71211,1.325462355,103.895254
71219,1.325542071,103.8950522
71221,1.326321772,103.8931835
71229,1.326235626,103.8933486
71291,1.337090079,103.9037475
71299,1.336756931,103.9040176
71331,1.336834801,103.9009675
71339,1.33681468,103.9011212
72011,1.328165,103.9054836
72019,1.328846284,103.9054651
72021,1.330965312,103.9063219
72029,1.330863987,103.9065521
72031,1.335218591,103.9099203
72039,1.335466483,103.9098511
72041,1.33470287,103.9074342
72049,1.334903328,103.9074746
72051,1.333439732,103.9041252
72059,1.333758333,103.90428
72061,1.331779228,103.9098394
72069,1.331509942,103.9097796
72071,1.332191651,103.9118411
72079,1.332015108,103.9120111
72131,1.337911265,103.909941
72139,1.337343763,103.9092414
72141,1.338607298,103.9115019
72149,1.338346747,103.9117053
72151,1.340847896,103.9130181
72159,1.340433869,103.9127076
72161,1.341149354,103.9163555
72169,1.341081539,103.9162627
73019,1.351965158,103.8994409
73021,1.379908248,103.9186065
73029,1.379886659,103.9181739
73031,1.376063297,103.9200204
73039,1.376057817,103.9198406
73041,1.350499113,103.8988218
73049,1.350759663,103.8991155
74011,1.373291658,103.9204503
74019,1.373585,103.9201514
74021,1.370428034,103.9227816
74029,1.370070523,103.9228899
74031,1.367534701,103.9264861
74039,1.367353087,103.9261818
74041,1.368504444,103.9297861
74049,1.368511392,103.9301238
75009,1.354075524,103.943391
75019,1.357371331,103.9416488
75021,1.351684452,103.9285175
75031,1.350806968,103.9294624
75039,1.35065772,103.9295682
75051,1.345033942,103.9400815
75059,1.344711685,103.9402169
75061,1.340713918,103.9364684
75069,1.340663333,103.9367
75071,1.348933035,103.9365425
75079,1.348582494,103.9370122
75081,1.349869419,103.9342674
75089,1.349771459,103.9340473
75099,1.3481064,103.9342343
75101,1.351099684,103.9315014
75109,1.351151403,103.9310242
75111,1.353045,103.9320133
75121,1.355933921,103.9390326
75129,1.35563642,103.9393652
75131,1.355948183,103.9370965
75139,1.355639644,103.936125
75141,1.35625,103.9337789
75149,1.355971944,103.9336639
75151,1.354517812,103.9314521
75159,1.354044014,103.9313951
75161,1.353249971,103.9345607
75169,1.3532764,103.9344061
75171,1.357503569,103.9313012
75179,1.357002379,103.9317
75201,1.35078501,103.9335338
75209,1.35145,103.93361
75219,1.34971138,103.9321567
75221,1.345742564,103.93591
75229,1.344997826,103.9367661
75231,1.347049241,103.9327553
75239,1.346821603,103.9324076
75241,1.34844803,103.9298022
75249,1.347914997,103.9301701
75251,1.349498333,103.9278336
75259,1.349138056,103.9279803
75261,1.358019984,103.9379678
75269,1.359172864,103.9381421
75271,1.360248334,103.936015
75279,1.36047494,103.936204
75281,1.360227893,103.9336381
75289,1.360456672,103.9333167
75291,1.361491822,103.9307672
75299,1.362391017,103.9310662
75311,1.367078034,103.9307821
75319,1.367208056,103.9310619
75329,1.357754717,103.936272
75339,1.358494032,103.9341997
75341,1.338322041,103.9338613
75349,1.338118249,103.9339578
75351,1.373641638,103.930775
75359,1.3743865,103.9314795
75361,1.370644155,103.9303023
75369,1.370796304,103.9305653
75371,1.359098265,103.9305237
75379,1.359430023,103.9309898
75381,1.373188889,103.9265976
75391,1.37507119,103.9212976
75401,1.351758277,103.9267141
75409,1.35220181,103.9272407
75411,1.356076568,103.929055
75419,1.355758315,103.9291859
75461,1.365913543,103.9336012
75469,1.366268889,103.9331581
76031,1.355079569,103.9552978
76039,1.35506419,103.9555498
76041,1.351221785,103.9365069
76049,1.351182523,103.936332
76051,1.353138093,103.9412639
76059,1.3529426,103.9416468
76061,1.348201944,103.9418981
76069,1.348753421,103.9420863
76071,1.348019251,103.9450638
76079,1.347943889,103.945635
76081,1.349501944,103.9493231
76089,1.349168056,103.9492339
76091,1.350730641,103.952785
76099,1.350263595,103.9524917
76101,1.353033156,103.9548021
76109,1.3529664,103.9551185
76111,1.351574554,103.9402339
76119,1.351800985,103.940333
76121,1.350033337,103.9381752
76129,1.349882149,103.9379158
76131,1.35184112,103.9425413
76139,1.351626918,103.9438501
76141,1.353666891,103.9460906
76149,1.353707285,103.9463671
76151,1.355330989,103.9470479
76159,1.355178317,103.9472015
76161,1.352587459,103.9475834
76169,1.352453056,103.9474517
76171,1.351779478,103.9504235
76179,1.351729389,103.9506957
76181,1.3538411,103.9530803
76189,1.3537,103.9527961
76191,1.356943886,103.9447745
76199,1.356600163,103.9453543
76201,1.356874994,103.9479674
76209,1.356603328,103.9476691
76211,1.35675619,103.9509336
76219,1.356441687,103.9511442
76221,1.356389624,103.9539023
76229,1.35613608,103.9534953
76231,1.35666909,103.957362
76239,1.356492729,103.9575483
76241,1.358458027,103.9591706
76249,1.358366398,103.9594744
76251,1.359708269,103.9582372
76259,1.359670158,103.9584245
76261,1.361640056,103.9574003
76269,1.361878204,103.9573982
76271,1.361811672,103.9551834
76279,1.361885607,103.9550458
76281,1.347630137,103.9384542
76289,1.347387285,103.9381457
76291,1.348833044,103.9512076
76301,1.349070012,103.9535439
76311,1.357915015,103.9553566
76319,1.357650053,103.9555871
76329,1.346445017,103.9498962
76339,1.345471667,103.9469842
76341,1.359763051,103.9553501
76349,1.360385137,103.9555657
76351,1.362138224,103.9530913
76359,1.362091681,103.9521788
76361,1.36002525,103.9503227
76369,1.360256427,103.9502227
76371,1.358552962,103.9542371
76391,1.358443768,103.9475411
76399,1.358622568,103.9472334
76401,1.355013333,103.9508617
76409,1.354846709,103.9507955
76411,1.353850014,103.9574275
76419,1.353662435,103.9564853
76421,1.353841243,103.9598719
76429,1.353692221,103.959589
76431,1.35372402,103.9612139
76439,1.352881667,103.9626053
76441,1.352216449,103.9620013
76449,1.352075082,103.9611301
76451,1.352210548,103.9594765
76459,1.352080031,103.9587319
76461,1.356109722,103.9598183
76469,1.356303394,103.9598505
76471,1.358553021,103.951345
76511,1.359407289,103.9394263
76519,1.359206245,103.9392187
76521,1.357471268,103.9407798
76529,1.35752651,103.9404994
76541,1.3602318,103.9405313
76549,1.36042787,103.9406135
76551,1.355403379,103.943599
76559,1.355565,103.9434689
77009,1.373789027,103.9497532
77011,1.3737649,103.9426659
77019,1.373760769,103.9435858
77021,1.372495248,103.9460404
77029,1.372758523,103.9460997
77031,1.371246652,103.9484495
77039,1.371591187,103.9483486
77041,1.369448546,103.9513045
77049,1.36963557,103.9515831
77051,1.369085045,103.9550853
77059,1.36936139,103.9550634
77061,1.373772168,103.9404132
77069,1.374149728,103.9408118
77071,1.378109454,103.941279
77079,1.377286648,103.9414526
77081,1.380269984,103.9426525
77089,1.380056688,103.9426865
77091,1.380426378,103.9454714
77099,1.380516567,103.946397
77101,1.380734713,103.9482518
77109,1.380526387,103.9482622
77111,1.382204308,103.9463958
77119,1.382227759,103.9465791
77129,1.383963048,103.9437463
77131,1.375583564,103.9465213
77139,1.375180893,103.946498
77141,1.37380309,103.9452982
77161,1.377524923,103.9365757
77169,1.376943247,103.936332
77171,1.372761337,103.9506476
77179,1.372543325,103.9508126
77181,1.375911473,103.9410993
77189,1.375556401,103.9412491
77191,1.376548076,103.9460282
77199,1.377078031,103.9456657
77201,1.378640012,103.9427635
77209,1.379029158,103.9427159
77211,1.379991696,103.9409454
77219,1.380543909,103.9406596
77221,1.379530747,103.9383194
77231,1.376705031,103.9384403
77239,1.377418308,103.937932
77241,1.375313315,103.9402726
77249,1.375994395,103.9398611
77251,1.382238342,103.9386443
77259,1.38271636,103.9385586
77261,1.382858117,103.9361588
77269,1.382893374,103.935787
77271,1.380589984,103.9349614
77279,1.38079641,103.9346622
77281,1.378371667,103.9361873
77289,1.3788976,103.9359653
77291,1.377462791,103.9347603
77301,1.374197657,103.9386448
77309,1.374376397,103.9387448
77311,1.375819531,103.9368653
77319,1.375546667,103.9375417
77321,1.373134772,103.9480265
77329,1.372831177,103.9476587
77331,1.378297398,103.9333876
77339,1.378030178,103.9327865
77341,1.369738889,103.9484981
77349,1.370007837,103.9487424
77351,1.367896097,103.9500885
77359,1.368088035,103.9500186
77361,1.368006651,103.9517366
77369,1.368366661,103.951664
77371,1.374607785,103.94821
77379,1.374688868,103.948013
78049,1.374538924,103.9418296
78051,1.366253108,103.9611812
78059,1.366776068,103.9611374
78061,1.368243612,103.9584812
78069,1.368715479,103.9580941
78071,1.370311632,103.9571801
78079,1.369950484,103.9569141
78081,1.373688035,103.956356
78089,1.373611419,103.9560887
78091,1.376823317,103.9562448
78099,1.377561266,103.9569345
78101,1.375105705,103.9540659
78109,1.375333227,103.9538814
78111,1.375457812,103.9579863
78119,1.37568,103.9579661
78121,1.374859688,103.9620005
78129,1.375131358,103.9621203
78131,1.373084724,103.9637272
78139,1.373218045,103.9639886
78141,1.370058899,103.9636652
78149,1.369701053,103.9641189
78151,1.372394963,103.9607802
78159,1.372464739,103.9605378
78161,1.369004997,103.9605218
78169,1.36906973,103.960248
78171,1.367800025,103.9567381
78181,1.36476142,103.959058
78191,1.36488943,103.9617691
78201,1.371346892,103.9620566
78209,1.371365031,103.9622142
78211,1.367902559,103.9624368
78219,1.367256945,103.9632782
78221,1.374163756,103.9611999
78229,1.374111399,103.9609385
78231,1.373475155,103.9598782
78241,1.37210287,103.9576496
78251,1.378240905,103.9595522
78259,1.378021153,103.9593658
78261,1.378658311,103.9606174
78269,1.378618754,103.9609618
78271,1.379222548,103.9638335
78279,1.379235677,103.9642668
80009,1.310877085,103.8722276
80011,1.309727208,103.8673783
80029,1.309347356,103.8674422
80031,1.311077057,103.8713149
80039,1.309923362,103.8714434
80049,1.310777078,103.8736366
80051,1.312515,103.8732619
80069,1.312147033,103.8771502
80071,1.313800092,103.8765539
80089,1.312744836,103.8808052
80091,1.314897752,103.8809514
80101,1.312519335,103.8715383
80109,1.313244737,103.8714302
80111,1.309968249,103.875576
80119,1.309970623,103.8759409
80141,1.307118355,103.8798937
80149,1.307496371,103.8798058
80151,1.296405321,103.8579113
80159,1.295962317,103.8579517
80161,1.300327156,103.8624541
80169,1.300705476,103.8633601
80171,1.300840752,103.8771535
80179,1.300594053,103.8771287
80181,1.305032047,103.8797175
80189,1.304970787,103.8800253
80191,1.301608872,103.8754059
80199,1.301558385,103.8751353
80211,1.307128036,103.8754811
80219,1.306743814,103.8752641
80229,1.317289721,103.8781055
80231,1.318565032,103.8801086
80239,1.318463509,103.880511
80249,1.316936431,103.8798599
80251,1.310094874,103.879925
80259,1.309895,103.8798883
80269,1.31501453,103.878361
80271,1.305113985,103.8831203
80279,1.305149034,103.88342
80289,1.316075,103.8793281
80291,1.319559688,103.8722933
80299,1.319548352,103.8719722
80301,1.31643329,103.8734862
80309,1.317231347,103.8729891
80311,1.314433333,103.8726003
80319,1.31484297,103.8726223
81011,1.315323187,103.8833517
81029,1.313598696,103.8849753
81031,1.31580283,103.8860485
81049,1.314147377,103.8878868
81051,1.316623431,103.8903344
81069,1.314713073,103.8908433
81081,1.316216659,103.8816816
81089,1.316281943,103.8820224
81091,1.319353333,103.8817311
81099,1.319822767,103.8819467
81101,1.321115224,103.8915222
81109,1.320913717,103.8911718
81111,1.318602386,103.8921169
81119,1.318567246,103.891695
81129,1.316311474,103.8921727
81131,1.314315054,103.8922161
81139,1.314353286,103.8919176
81141,1.312008056,103.8903575
81149,1.312125692,103.8896603
81151,1.311533056,103.8878458
81159,1.311678738,103.8874161
81161,1.310546388,103.8831815
81169,1.310783719,103.8831317
81171,1.307517037,103.8850075
81179,1.307260868,103.8849071
81181,1.308455448,103.8884721
81189,1.308213086,103.8885088
81191,1.309131667,103.8918
81199,1.308629373,103.8906311
81201,1.318693022,103.8830068
81209,1.318436125,103.8842972
81211,1.319046664,103.8866675
81219,1.318771413,103.886687
81221,1.319763313,103.8901511
81229,1.319461128,103.890188
81231,1.313893056,103.8818961
82009,1.319337172,103.9018083
82011,1.31736958,103.8948
82029,1.315698338,103.8955953
82032,1.317842686,103.8974676
82033,1.318051118,103.8982848
82049,1.316341705,103.8989162
82051,1.300799999,103.8974011
82059,1.301241978,103.8974511
82061,1.318761626,103.902269
82069,1.317095375,103.9029515
82071,1.307253344,103.8954113
82079,1.308011146,103.8951961
82081,1.310372849,103.8941279
82089,1.31086356,103.894304
82091,1.312646671,103.8941105
82099,1.312994615,103.8942718
82109,1.315189224,103.8933177
82111,1.316119309,103.8937998
82119,1.316192107,103.8940879
82121,1.309651506,103.8965764
82129,1.3094346,103.8966101
82131,1.309559796,103.9003489
82139,1.309389722,103.8993689
82141,1.310842107,103.9024837
82149,1.311013725,103.9013636
82151,1.313106162,103.9009112
82159,1.313270266,103.9004957
82171,1.313826149,103.9030699
82179,1.313832138,103.9045321
82181,1.314228069,103.9058917
82221,1.317605117,103.8990071
82229,1.317531618,103.9005296
82231,1.314201013,103.8936761
83011,1.319714911,103.907254
83029,1.317744298,103.9063525
83031,1.320270269,103.9100003
83049,1.318489755,103.9100218
83059,1.318889006,103.9122267
83062,1.320968592,103.9133278
83063,1.321201378,103.9148525
83079,1.319768333,103.9150542
83081,1.321386942,103.9173662
83099,1.320763784,103.9181043
83101,1.320667091,103.9048984
83109,1.321356789,103.9053722
83111,1.32346854,103.9052731
83119,1.323069747,103.9056076
83121,1.312608364,103.9106342
83129,1.313063651,103.9106109
83131,1.316311389,103.9090772
83139,1.314511389,103.9099756
83141,1.31763612,103.9084501
83149,1.31745755,103.9087549
83151,1.314880024,103.909115
83159,1.314803541,103.9094777
83169,1.314281214,103.9068703
83171,1.314736389,103.9190053
83179,1.314604433,103.9192247
83181,1.316623431,103.9175534
83189,1.316839722,103.9174928
83191,1.317299169,103.9159763
83199,1.317336389,103.9162828
83201,1.318607741,103.9144099
83209,1.318703056,103.9145958
83219,1.315873752,103.9191306
83229,1.316612591,103.9208365
83231,1.317268129,103.9221423
83239,1.316959701,103.9224614
83249,1.317866505,103.9217459
83251,1.319238294,103.9219991
83261,1.319069067,103.924247
83269,1.318950973,103.923465
83271,1.319289642,103.9258854
83279,1.318830834,103.9251053
83281,1.319651723,103.9270177
83291,1.314733094,103.9058952
83299,1.315743897,103.9058633
83301,1.308871667,103.9081789
83309,1.310454828,103.9080685
83311,1.312419703,103.9069299
83319,1.312688336,103.9071401
83321,1.321687785,103.9136543
83329,1.321986427,103.9137983
83331,1.323495136,103.9127166
83341,1.325399682,103.911098
83351,1.327655833,103.9121311
83361,1.328507814,103.9144957
83371,1.326245667,103.9153795
83381,1.324667807,103.9145221
84009,1.324538743,103.9290382
84011,1.322577496,103.9223336
84019,1.322219727,103.9226202
84021,1.323321338,103.92513
84029,1.32299827,103.9252223
84031,1.324213919,103.930022
84039,1.323536453,103.928863
84041,1.324690517,103.934688
84049,1.324327198,103.9347122
84051,1.325200775,103.9389048
84059,1.324935041,103.9395348
84061,1.325847905,103.9422313
84069,1.325487428,103.9421902
84071,1.320671384,103.9426001
84079,1.320993038,103.9432531
84081,1.320438081,103.9402204
84089,1.32068142,103.9400309
84101,1.322982005,103.9442152
84109,1.323508364,103.944121
84111,1.319588026,103.935742
84119,1.319689028,103.9350681
84121,1.318483066,103.9315632
84129,1.318757905,103.9315867
84131,1.321413332,103.9275731
84139,1.321328326,103.9278218
84141,1.320217079,103.9381695
84149,1.320479335,103.9383938
84151,1.316569997,103.9333402
84159,1.316649722,103.9330406
84161,1.321652643,103.9323976
84169,1.322130914,103.932105
84191,1.32566319,103.9353376
84199,1.325532837,103.9355564
84201,1.336600544,103.933094
84209,1.337025137,103.9333359
84211,1.330047447,103.9344397
84219,1.329408889,103.9348131
84221,1.331857985,103.9351274
84229,1.331599532,103.935314
84231,1.331738716,103.938555
84239,1.331518361,103.9383569
84241,1.328613929,103.9400487
84249,1.329416689,103.9396062
84251,1.333468321,103.938838
84259,1.333288076,103.9391068
84261,1.334189917,103.9416591
84269,1.334023333,103.9418503
84271,1.336735078,103.9441112
84279,1.336641607,103.9443964
84281,1.326577142,103.9403951
84289,1.326630771,103.9401707
84299,1.338000814,103.9475005
84301,1.327826161,103.9266519
84309,1.328028033,103.926874
84311,1.329998721,103.9273167
84319,1.329805645,103.9277152
84321,1.330600636,103.9297739
84329,1.330293232,103.9297006
84331,1.328912156,103.9309476
84339,1.328623347,103.9308691
84341,1.331103493,103.9319837
84349,1.330917486,103.9323322
84351,1.327665624,103.9340968
84359,1.327886567,103.9339596
84361,1.329366389,103.924625
84369,1.329148996,103.9247237
84371,1.33055,103.9262383
84379,1.330414956,103.926455
84381,1.330786674,103.9242601
84391,1.332749996,103.9244766
84401,1.333165,103.9269811
84409,1.332910024,103.9266917
84411,1.333838064,103.9292843
84419,1.33361649,103.9292289
84421,1.332322701,103.9303205
84429,1.332225263,103.9301433
84431,1.335104321,103.9502227
84439,1.334775877,103.950233
84449,1.333221701,103.931552
84451,1.336438848,103.9179807
84459,1.336463257,103.9183227
84461,1.338071389,103.9193903
84469,1.337515292,103.9197283
84471,1.337333047,103.9219975
84479,1.337421064,103.9225316
84481,1.337531673,103.9153287
84489,1.338047222,103.9161883
84491,1.334639467,103.9141394
84499,1.335207792,103.9140158
84501,1.333195,103.9159894
84511,1.332069722,103.9132942
84521,1.332305,103.9339381
84529,1.332133056,103.9343131
84539,1.335034218,103.9185175
84541,1.327618019,103.9251916
84549,1.327292108,103.9251328
84551,1.328538871,103.9225201
84559,1.328333051,103.9228712
84561,1.328047257,103.9197383
84569,1.327969749,103.9201112
84571,1.326532285,103.9187402
84579,1.325847724,103.9194896
84581,1.323806825,103.9194505
84589,1.323112773,103.9195437
84591,1.337748056,103.9469947
84599,1.337726076,103.946468
84601,1.338201375,103.9311697
84609,1.337911389,103.9313081
84611,1.339224698,103.9279548
84619,1.338965014,103.9274669
84621,1.338314978,103.9249205
84629,1.338157493,103.9253787
84631,1.338792752,103.9294825
84639,1.338571398,103.9293772
84641,1.324606111,103.9229933
84649,1.324778056,103.9231492
84661,1.319928116,103.9443891
84669,1.319941112,103.9441816
84671,1.317593333,103.9450956
84679,1.318043056,103.9447656
84681,1.320218344,103.9470593
84691,1.321118056,103.9459575
84701,1.336013044,103.9121421
84709,1.33644333,103.9124251
85019,1.321288333,103.9553447
85021,1.321903056,103.9546847
85029,1.322618056,103.9542997
85031,1.32497546,103.9523809
85039,1.324424974,103.9529859
85041,1.326436157,103.951207
85049,1.326719987,103.9512487
85051,1.329569683,103.9488012
85059,1.329502222,103.9490661
85061,1.331504998,103.9473535
85069,1.331724341,103.9474078
85071,1.334040839,103.9498659
85079,1.3339489,103.9501523
85081,1.332923314,103.9471998
85089,1.333380024,103.9488033
85091,1.327549127,103.9463612
85099,1.326844378,103.9464599
85101,1.329314998,103.9507171
85109,1.329455232,103.9513486
90011,1.297112864,103.8692482
90019,1.296970915,103.8696136
90021,1.297235367,103.8710588
90029,1.297030491,103.8713268
90031,1.296560227,103.8750052
90039,1.296633057,103.8753931
90051,1.297710268,103.8791671
90059,1.297564738,103.8791145
90061,1.298124215,103.8824124
90069,1.29795474,103.8825818
90079,1.297607182,103.8673275
91041,1.301003039,103.8865108
91049,1.30069808,103.886433
91051,1.300464708,103.8894692
91059,1.300526389,103.8883133
91061,1.300607778,103.8925669
91069,1.300618926,103.8930472
91071,1.301713057,103.8959908
91079,1.301306399,103.8952667
91081,1.299305,103.8853339
91089,1.299138326,103.8855302
91091,1.303149765,103.8843685
91099,1.303209728,103.8847192
91101,1.296071376,103.8966875
91111,1.295355445,103.8924624
92041,1.302662691,103.90496
92049,1.303425545,103.905805
92051,1.304618347,103.907833
92059,1.304251398,103.9077335
92061,1.305853047,103.910596
92069,1.305663068,103.9110052
92071,1.306793774,103.9149806
92079,1.306845758,103.915747
92081,1.307513386,103.9175427
92089,1.307191712,103.9176472
92091,1.302703333,103.8993139
92099,1.302378331,103.8990043
92101,1.303702462,103.9012917
92109,1.303566028,103.9014561
92111,1.304776579,103.9029334
92119,1.304445001,103.9027745
92121,1.307222071,103.9067652
92129,1.306864005,103.9064613
92131,1.308781111,103.9108922
92139,1.308539728,103.9106293
92141,1.309395382,103.9142872
92149,1.309166433,103.9136218
92151,1.309802943,103.9160238
92159,1.309748775,103.9166297
92161,1.303800019,103.8965692
92169,1.303780728,103.8967746
92171,1.308378657,103.9030431
92179,1.308036213,103.903498
92181,1.305289726,103.90535
92189,1.304764722,103.9059236
92191,1.302448331,103.9147118
92199,1.302820014,103.9165028
92201,1.311172443,103.9112378
92209,1.31101,103.9114789
92211,1.305956389,103.9169886
92219,1.306337172,103.9166522
92221,1.304964238,103.9149356
92229,1.305019298,103.9160445
92231,1.304255001,103.9123224
92239,1.304380021,103.9126611
92241,1.301784418,103.9009525
92249,1.301663045,103.9011815
92251,1.300036667,103.9062536
92261,1.297981194,103.9005182
92271,1.30610999,103.9095285
92279,1.306337867,103.9096486
92289,1.302006042,103.9135273
92301,1.307935353,103.9126289
92309,1.308278586,103.9126825
93011,1.308229712,103.921519
93019,1.307876144,103.9211172
93021,1.308677728,103.92427
93029,1.308514558,103.9247105
93031,1.309836372,103.9293754
93039,1.309584748,103.9295415
93041,1.311206793,103.9333999
93049,1.310730167,103.9329858
93051,1.310654403,103.9186692
93059,1.310761389,103.9193078
93061,1.311995156,103.9226067
93069,1.311689436,103.9224002
93071,1.312930145,103.9263486
93079,1.312505023,103.9250248
93081,1.31342708,103.9290333
93089,1.312958101,103.9279061
93091,1.313988353,103.9315743
93099,1.313904444,103.9317114
93101,1.312617795,103.9198956
93109,1.312786667,103.9199864
93111,1.314512803,103.9227817
93119,1.314319849,103.9229822
93121,1.310885012,103.9249885
93129,1.311357991,103.9248123
93131,1.312778334,103.9341583
93139,1.312786415,103.9338526
93149,1.307420503,103.9278209
93151,1.30788665,103.9337757
93159,1.307754757,103.9313237
93161,1.306518324,103.9279022
93169,1.305943074,103.9271198
93171,1.305103333,103.9241758
93179,1.304801796,103.9234562
93181,1.303339722,103.9179328
93189,1.303651715,103.9195529
93199,1.307948333,103.926285
93201,1.309200037,103.9278127
94009,1.317959814,103.9525671
94011,1.314381695,103.9351058
94019,1.314285161,103.9357495
94021,1.314751743,103.9383459
94029,1.314533056,103.937505
94031,1.315046708,103.9408994
94039,1.31485364,103.9406633
94041,1.316194391,103.9443058
94049,1.316164433,103.9448211
94051,1.31710245,103.9473796
94059,1.317071377,103.9479809
94061,1.318436667,103.9513833
94069,1.318096686,103.9508566
94071,1.319901937,103.9551488
94079,1.319620006,103.9552433
94089,1.315363333,103.9429414
94099,1.311490013,103.9503007
95011,1.347194863,103.9840606
95019,1.347942999,103.9848834
95029,1.361427837,103.9907795
95039,1.372189438,103.9945788
95041,1.372654522,103.9957004
95049,1.373594444,103.9944342
95051,1.375283244,103.9961958
95061,1.377551671,103.996539
95069,1.377898481,103.9964316
95071,1.389946601,103.995122
95079,1.390194167,103.9925203
95081,1.389590281,103.9976169
95089,1.389621667,103.9959311
95091,1.387213611,103.9997136
95099,1.388154491,103.9987861
95109,1.356500495,103.9863523
95129,1.355092989,103.9892195
95131,1.385252459,103.9998344
95139,1.385572409,103.9989979
95141,1.381386185,103.9981914
95149,1.38128155,103.9978568
95151,1.342088786,103.9818065
95159,1.341914653,103.9822505
95161,1.372517,104.0045564
95169,1.372623,104.0046664
95171,1.374627952,104.0020734
95179,1.376357872,104.0022164
95181,1.37700619,104.0018984
95189,1.378744707,104.0014725
95191,1.38009119,104.0009264
95209,1.338994123,103.9820641
95901,1.338575871,103.9602071
95909,1.338493916,103.9604991
96011,1.331676752,103.95353
96019,1.331388333,103.9537036
96021,1.333978056,103.9566372
96029,1.333717947,103.956798
96031,1.335905,103.95837
96039,1.335608333,103.9584342
96041,1.341551797,103.9612367
96049,1.340874461,103.9614329
96051,1.343740919,103.9619671
96059,1.343523508,103.962183
96061,1.346953989,103.9629433
96069,1.346650009,103.9631124
96071,1.33552794,103.9532751
96079,1.335421241,103.9535385
96081,1.336502172,103.9554861
96089,1.336465026,103.9559467
96091,1.33674694,103.9580272
96099,1.336665333,103.957861
96101,1.336385009,103.9510569
96109,1.337371182,103.9506733
96111,1.333653079,103.9533783
96119,1.333731453,103.9537488
96121,1.347193606,103.9577602
96129,1.347458355,103.9579512
96131,1.346391641,103.9552604
96139,1.346464134,103.9558529
96141,1.344709721,103.9532435
96149,1.344486667,103.9531811
96151,1.342329976,103.9512103
96159,1.341921675,103.9517629
96161,1.342118939,103.9535402
96169,1.342262222,103.9534661
96171,1.342235854,103.9559271
96179,1.342661381,103.9553072
96181,1.345630537,103.9577053
96189,1.345297803,103.9579362
96191,1.342856667,103.9577464
96199,1.343630556,103.957745
96201,1.340688482,103.9592591
96209,1.340599259,103.9596933
96219,1.314846144,103.9889002
96221,1.330901402,103.957964
96229,1.331226158,103.9579953
96231,1.330031416,103.9608688
96239,1.330070254,103.9619392
96241,1.32746976,103.9670274
96249,1.328239699,103.9665316
96251,1.340266979,103.9513803
96259,1.340430193,103.9512468
96261,1.344049672,103.9558594
96269,1.344317817,103.9558876
96271,1.329135968,103.9636626
96281,1.339416527,103.9485009
96289,1.340054962,103.9483811
96291,1.341966578,103.9577703
96299,1.341264983,103.9571653
96301,1.334500225,103.9617438
96309,1.334276556,103.9617581
96311,1.332911885,103.960707
96319,1.333119886,103.960959
96321,1.332082717,103.9653246
96329,1.33202391,103.9652634
96331,1.331243891,103.9676189
96341,1.332765535,103.9703769
96351,1.335296479,103.970392
96361,1.336491101,103.966437
96371,1.3343337,103.966467
96381,1.333272357,103.9620956
96389,1.333160357,103.962195
96401,1.336785785,103.9659967
96411,1.33775752,103.9637941
96419,1.337602855,103.9638369
96421,1.31362349,103.9965488
96429,1.313730034,103.9953793
96431,1.318285159,104.0153208
96439,1.318249468,104.0155968
96441,1.339542699,103.9629065
96449,1.339801866,103.9638819
97009,1.341888,103.967137
97011,1.353323315,103.9659597
97019,1.352922789,103.9654407
97031,1.354747233,103.9685198
97039,1.355352327,103.9689406
97041,1.357851394,103.9693827
97049,1.358179037,103.9697388
97051,1.360444129,103.9703768
97059,1.360751412,103.9709723
97061,1.365903561,103.9753497
97069,1.36515666,103.9752874
97071,1.368558062,103.9778642
97079,1.36810642,103.9775838
97081,1.371375513,103.9798677
97089,1.370821329,103.9800811
97091,1.373048171,103.9761419
97099,1.373181667,103.9764386
97101,1.363211955,103.9673981
97109,1.36281876,103.9670262
97111,1.363311111,103.9703883
97119,1.363372273,103.9699638
97121,1.364801282,103.9676518
97129,1.364618475,103.967622
97141,1.352313606,103.9679351
97149,1.351805724,103.967956
97151,1.349574753,103.9670569
97159,1.350289726,103.967691
97161,1.347168286,103.967594
97169,1.346950227,103.9675372
97171,1.345664602,103.969938
97179,1.345293872,103.9698136
97181,1.347849366,103.9721491
97189,1.346748824,103.9714677
97201,1.362659008,103.9737028
97209,1.362294213,103.9733164
97301,1.351824347,103.9697985
97311,1.352558056,103.9729011
97321,1.360602851,103.9746412
97331,1.355636604,103.975098
98011,1.362213889,103.962916
98019,1.362261,103.963387
98021,1.364737305,103.9653768
98029,1.364388333,103.9654564
